customer_id,age,state,education_level,employment_status,years_employed,housing_status,annual_income,monthly_debt_payment,monthly_obligations_ratio,total_debt,mortgage_balance,auto_loan_balance,student_loan_balance,debt_to_income_ratio,savings_balance,checking_balance,investment_accounts,credit_score,credit_history_years,num_credit_accounts,num_credit_cards,credit_limit_total,credit_utilization_pct,on_time_payment_pct,late_payments_30_days,late_payments_60_days,late_payments_90_days,num_inquiries_6mo,num_inquiries_12mo,num_new_accounts_12mo,bankruptcies,foreclosures,collections,tax_liens,public_records,existing_loans,loan_purpose,requested_loan_amount,loan_term_months,creditworthy
CUST007335,49,IA,Associate,Self-Employed,10,Rent,79492.32,781.77,0.118,78176.8,0,0.0,0,0.118,120344.89,1262.37,173815.5,670,2,11,2,98955.1,43.53,89.67,1,0,0,6,10,3,0,0,0,0,0,1,Business,381348.93,48,1
CUST007336,57,MI,High School,Employed,28,Rent,50767.77,441.31,0.1043,44130.9,0,0.0,0,0.1043,92178.01,21536.71,0.0,700,25,4,4,114411.49,9.17,96.96,0,0,0,1,5,2,0,0,3,0,0,0,Auto,129540.73,24,1
CUST007337,54,AL,High School,Unemployed,0,Rent,778.44,368.75,1,16135.75,0,13826.1,0,5,119.09,39.53,259.51,597,17,11,2,1339.51,22.2,52.66,0,0,0,3,7,0,0,0,0,0,0,4,Personal,276027.66,36,0
CUST007338,29,MD,Bachelor,Employed,10,Rent,65168.91,863.04,0.1589,86303.76,0,0.0,9440.29,0.1589,34111.69,24968.0,85403.11,740,3,3,6,90731.73,10.59,99.44,0,0,0,0,3,3,0,0,0,0,0,4,Personal,463337.78,360,1
CUST007339,58,OR,High School,Self-Employed,28,Rent,53876.6,261.17,0.0582,26116.68,0,0.0,0,0.0582,470.07,11031.7,208712.87,784,18,11,1,82901.18,36.8,97.18,0,0,0,2,3,1,0,0,0,0,0,3,Home Purchase,306135.95,180,1
CUST007340,25,IL,PhD,Unemployed,0,Mortgage,10128.5,794.45,0.9412,4291.79,150307.23,0.0,36479.53,0.9412,2335.35,504.72,31112.27,511,6,5,5,13671.27,34.65,53.24,1,0,0,6,9,3,0,0,0,0,0,1,Auto,366954.85,48,0
CUST007341,59,CA,Master,Part-Time,1,Rent,43569.07,1292.54,0.356,129253.73,0,0.0,0,0.356,86305.2,16360.28,0.0,690,8,9,6,89615.84,25.01,75.75,1,0,0,3,3,2,0,0,0,0,0,2,Home Purchase,20084.79,180,1
CUST007342,38,MD,PhD,Employed,8,Mortgage,129152.1,2471.24,0.2296,196333.83,101579.95,0.0,13136.97,0.2296,203305.27,52287.37,181625.85,756,10,8,1,104455.85,7.27,79.44,1,0,0,6,8,1,0,0,0,0,0,5,Home Purchase,208161.61,120,1
CUST007343,75,CA,Bachelor,Employed,33,Own,68736.25,1964.92,0.343,196492.14,0,0.0,0,0.343,31079.84,18554.79,0.0,693,15,11,3,73400.06,18.12,93.09,0,0,0,5,6,1,0,0,0,1,1,0,Home Purchase,222034.33,84,0
CUST007344,58,MI,High School,Retired,0,Mortgage,26020.77,1070.96,0.4939,38414.3,122185.19,5059.72,0,0.4939,36544.86,5774.15,0.0,507,2,3,3,26808.59,26.67,90.68,1,0,0,1,1,1,2,0,0,0,2,3,Personal,17563.7,12,0
CUST007345,52,LA,Bachelor,Retired,0,Rent,47508.93,227.02,0.0573,22702.15,0,0.0,0,0.0573,46635.15,844.34,0.0,614,28,3,1,26215.6,35.25,86.13,0,0,0,4,6,4,1,0,0,0,1,2,Debt Consolidation,349257.33,180,0
CUST007346,49,TN,Bachelor,Self-Employed,3,Mortgage,132563.78,5043.36,0.4565,386251.96,236168.0,0.0,0,0.4565,218901.55,60643.32,0.0,710,6,11,2,56878.99,16.65,80.49,1,0,0,3,5,4,0,0,0,0,0,1,Business,245024.85,360,1
CUST007347,18,TN,Master,Self-Employed,0,Rent,177131.5,4774.37,0.3234,477437.0,0,0.0,68284.79,0.3234,114770.5,3293.46,0.0,687,0,7,4,399097.13,14.69,94.06,0,0,0,5,9,3,0,0,0,1,1,4,Home Purchase,163426.75,12,1
CUST007348,63,MO,Bachelor,Employed,12,Rent,107767.9,1701.74,0.1895,170174.18,0,0.0,0,0.1895,32089.21,35261.19,255736.57,792,34,11,0,236820.65,16.21,97.55,0,0,0,0,1,4,0,0,0,1,1,3,Auto,187984.86,180,1
CUST007349,69,TN,Associate,Employed,14,Own,51477.01,834.14,0.1944,83413.74,0,0.0,0,0.1944,80326.56,12673.57,28646.5,666,6,4,3,107695.19,41.53,93.75,0,0,0,5,6,4,0,0,1,0,0,0,Business,469843.03,240,0
CUST007350,59,IA,Master,Self-Employed,8,Rent,211666.02,7907.84,0.4483,734653.58,0,37420.45,0,0.4483,257897.57,63657.49,0.0,791,36,4,1,219149.68,27.18,78.04,0,0,0,1,2,4,0,0,0,0,0,5,Debt Consolidation,379113.3,180,1
CUST007351,51,MO,High School,Employed,14,Rent,34275.88,906.77,0.3175,85875.43,0,3200.98,0,0.3175,6295.71,315.0,69620.28,756,21,1,3,21357.63,35.01,94.69,0,0,0,1,2,4,0,0,0,0,0,4,Education,75624.35,48,0
CUST007352,58,CT,High School,Employed,34,Own,49307.81,300.09,0.073,30008.75,0,0.0,0,0.073,19792.75,15258.04,0.0,820,31,8,1,77791.72,38.75,97.76,0,0,0,4,6,1,0,0,0,0,0,0,Auto,455518.05,60,1
CUST007353,67,WA,Bachelor,Retired,0,Mortgage,35215.14,1130.94,0.3854,40616.29,144955.99,0.0,0,0.3854,48464.89,9032.49,0.0,790,31,9,0,57314.13,14.77,87.84,1,0,0,6,8,4,0,0,0,0,0,2,Auto,422438.74,240,1
CUST007354,21,LA,Master,Employed,0,Mortgage,134875.06,1795.18,0.1597,11919.32,335197.83,0.0,50760.76,0.1597,239585.55,63303.89,313832.21,760,2,5,0,83540.41,9.68,99.96,0,0,0,3,3,0,0,0,1,0,0,3,Home Purchase,151616.24,240,1
CUST007355,46,WA,Master,Self-Employed,5,Rent,212599.15,1752.77,0.0989,120300.81,0,36650.93,0,0.0989,255746.45,55068.39,0.0,752,11,4,5,468540.22,30.93,90.66,0,0,0,3,3,0,0,0,0,0,0,4,Home Purchase,84425.82,240,1
CUST007356,67,NY,Associate,Employed,32,Rent,46114.04,1057.93,0.2753,105793.08,0,0.0,0,0.2753,21770.84,15980.59,17227.87,733,7,12,5,109518.5,38.46,86.93,1,0,0,1,2,2,0,0,0,0,0,2,Auto,67399.79,60,1
CUST007357,75,MD,High School,Self-Employed,6,Mortgage,79356.76,2684.02,0.4059,183294.84,170214.64,0.0,0,0.4059,43069.35,29394.92,0.0,741,3,4,1,196019.77,22.17,84.61,0,0,0,0,4,3,0,0,0,0,0,1,Business,170606.39,48,1
CUST007358,48,MN,Master,Part-Time,19,Own,54107.72,1793.16,0.3977,153661.45,0,17103.27,0,0.3977,84868.01,16329.85,86332.44,599,2,10,0,48531.58,51.11,83.82,1,0,0,6,9,0,0,0,0,0,0,1,Medical,416387.17,84,0
CUST007359,43,AL,Bachelor,Employed,21,Rent,86631.58,2423.45,0.3357,242345.2,0,0.0,63404.27,0.3357,101288.98,13714.47,0.0,759,4,2,6,55957.56,19.04,99.12,0,0,0,0,4,2,0,0,0,0,0,0,Auto,333181.37,36,1
CUST007360,51,MN,Bachelor,Employed,28,Mortgage,92066.89,1217.69,0.1587,65228.4,113080.72,0.0,0,0.1587,38021.62,39661.89,278504.43,748,32,5,2,46517.66,16.51,94.85,0,0,0,4,7,4,0,0,0,1,1,4,Personal,341950.13,24,1
CUST007361,35,MD,Master,Employed,9,Own,128228.15,3744.59,0.3504,374459.34,0,0.0,64295.43,0.3504,108346.91,52093.23,266995.8,655,3,12,0,91566.63,62.84,99.34,0,0,0,6,6,0,0,0,1,0,0,3,Home Purchase,262636.82,48,0
CUST007362,43,KY,Bachelor,Part-Time,7,Own,40924.44,1299.03,0.3809,129903.3,0,0.0,8828.11,0.3809,71353.01,14144.41,5191.41,625,2,4,0,27835.98,64.79,78.61,0,0,0,0,3,4,0,0,0,0,0,0,Business,137641.07,240,1
CUST007363,57,OR,Bachelor,Employed,14,Own,74118.78,514.22,0.0833,51422.38,0,0.0,0,0.0833,68498.46,36294.33,16673.78,718,19,5,2,81564.41,25.7,81.3,1,0,0,6,9,4,0,0,0,0,0,4,Education,126626.78,12,1
CUST007364,19,OR,Bachelor,Unemployed,0,Rent,3498.29,147.52,0.506,14752.18,0,0.0,67618.84,0.506,917.68,365.36,429.41,387,0,4,4,3319.28,28.45,52.86,5,3,2,0,2,3,0,0,0,0,0,4,Business,441611.73,24,0
CUST007365,21,IN,High School,Unemployed,0,Rent,1705.71,2.42,0.017,241.99,0,0.0,0,0.017,2608.69,657.52,0.0,592,0,8,3,667.75,18.44,50.08,0,0,0,0,0,3,0,0,0,0,0,2,Home Purchase,487996.27,36,0
CUST007366,59,IL,High School,Self-Employed,27,Mortgage,84843.93,2474.27,0.35,80895.36,333062.79,0.0,0,0.35,32623.6,38794.46,31926.92,850,40,9,2,45867.23,21.34,84.62,0,0,0,1,4,2,0,0,0,0,0,5,Education,410672.45,360,1
CUST007367,47,PA,High School,Unemployed,0,Mortgage,4233.16,2007.78,1,5359.07,390838.28,0.0,0,5,1381.45,1671.06,5439.7,517,1,4,1,2780.57,10.27,52.6,0,0,0,6,6,4,0,0,0,1,1,3,Personal,309615.07,12,0
CUST007368,53,MO,High School,Retired,0,Rent,25922.76,869.23,0.4024,52062.35,0,23240.49,0,0.4024,17883.35,12062.5,22594.51,677,5,10,0,21302.97,18.11,83.77,1,0,0,4,5,2,0,0,1,0,0,3,Auto,83059.07,360,0
CUST007369,65,MD,Master,Employed,10,Own,93679.34,2846.43,0.3646,240165.08,0,29652.19,0,0.3646,137892.47,20665.02,0.0,733,27,8,2,222656.81,26.67,95.48,0,0,0,2,5,3,1,0,0,0,1,1,Debt Consolidation,97375.37,60,0
CUST007370,63,KY,Master,Self-Employed,11,Rent,76019.66,1178.83,0.1861,117882.75,0,0.0,0,0.1861,10466.77,31303.14,149301.79,776,24,9,6,175853.04,54.12,87.24,0,0,0,0,0,1,0,0,0,0,0,0,Auto,411813.13,180,1
CUST007371,23,CO,Associate,Employed,5,Own,55996.54,119.85,0.0257,10821.4,0,775.8,0,0.0257,46049.6,8950.5,65852.72,671,1,12,2,117939.27,55.84,88.43,1,0,0,2,6,1,0,0,0,0,0,1,Auto,206525.4,48,1
CUST007372,61,MO,Master,Part-Time,10,Mortgage,33500.34,1613.05,0.5778,85729.28,97168.22,17994.35,0,0.5778,5492.98,8253.24,103336.03,650,15,1,1,29927.33,32.96,93.75,0,0,0,3,7,2,0,0,1,0,0,1,Business,432985.08,84,0
CUST007373,47,WI,PhD,Part-Time,10,Own,48923.91,211.98,0.052,21198.48,0,0.0,0,0.052,69514.28,19089.05,146468.71,717,21,2,5,68486.21,23.63,64.54,1,0,0,2,6,0,0,0,0,0,0,5,Home Purchase,70713.84,24,1
CUST007374,75,AZ,Master,Part-Time,14,Own,33193.6,947.35,0.3425,62991.76,0,21162.48,0,0.3425,7739.86,3310.49,0.0,720,40,2,2,54835.39,24.64,93.24,0,0,0,1,4,2,1,0,0,0,1,0,Education,408797.85,48,1
CUST007375,54,NJ,PhD,Unemployed,0,Rent,5510.62,117.75,0.2564,10751.44,0,682.32,0,0.2564,1358.53,1922.52,0.0,578,0,3,1,8508.19,35.25,79.3,2,1,0,1,4,1,0,0,0,0,0,3,Business,278310.62,120,0
CUST007376,25,SC,High School,Employed,4,Rent,57577.82,986.94,0.2057,98694.39,0,0.0,0,0.2057,3110.82,1285.24,0.0,695,2,10,2,96798.77,43.21,89.82,1,0,0,6,10,1,0,0,0,0,0,5,Auto,311750.97,240,1
CUST007377,51,NY,Master,Self-Employed,2,Mortgage,76170.58,4068.86,0.641,211896.47,285822.64,34718.93,0,0.641,72818.2,26867.82,281559.11,695,4,3,4,34263.69,45.99,96.77,0,0,0,2,3,1,0,0,0,0,0,2,Education,392052.0,60,1
CUST007378,37,MO,PhD,Self-Employed,15,Own,83913.6,1823.54,0.2608,142310.7,0,26695.74,74289.58,0.2608,87291.02,25837.55,0.0,716,2,7,2,90615.57,57.46,88.11,1,0,0,3,5,0,0,0,0,0,0,1,Debt Consolidation,271555.23,120,1
CUST007379,20,MN,Bachelor,Employed,0,Rent,71735.16,2394.3,0.4005,239430.12,0,0.0,31393.88,0.4005,34009.85,29631.24,274359.05,727,0,12,2,126795.73,19.62,88.56,0,0,0,3,7,2,0,0,0,0,0,1,Education,406766.79,48,1
CUST007380,62,LA,Bachelor,Employed,16,Mortgage,96345.85,4065.53,0.5064,308459.87,66853.83,43110.58,0,0.5064,44486.25,16271.98,222048.13,636,7,6,6,163753.16,32.2,78.81,1,0,0,6,7,2,0,0,0,0,0,1,Debt Consolidation,187046.53,84,0
CUST007381,34,MI,High School,Employed,5,Mortgage,54575.13,4115.24,0.9049,185934.19,332293.86,39628.51,0,0.9049,98886.92,20227.62,129595.14,599,5,8,5,53487.4,32.68,98.67,0,0,0,3,6,3,0,1,0,0,1,0,Education,362872.68,120,0
CUST007382,67,OR,Bachelor,Employed,5,Own,97004.77,3199.46,0.3958,319946.38,0,0.0,0,0.3958,162767.94,19415.56,0.0,553,10,8,3,29404.96,10.56,88.15,0,0,0,3,4,3,2,0,0,0,2,4,Education,329030.51,84,0
CUST007383,67,LA,Associate,Employed,35,Mortgage,50747.17,495.16,0.1171,12472.45,74086.11,0.0,0,0.1171,35934.38,16843.57,100023.76,850,40,6,2,117172.83,19.71,97.04,0,0,0,6,6,1,0,0,0,0,0,0,Personal,467415.7,24,1
CUST007384,55,CA,Master,Retired,0,Own,64750.52,1885.44,0.3494,188544.19,0,0.0,0,0.3494,74430.99,19929.98,0.0,814,25,11,5,156339.68,23.87,87.25,1,0,0,0,3,2,0,0,0,0,0,5,Debt Consolidation,217053.64,60,1
CUST007385,73,WI,Associate,Retired,0,Mortgage,27168.09,2456.65,1,92094.35,219051.43,29363.14,0,1.0851,46630.4,12419.11,0.0,677,8,11,6,32626.82,9.71,80.36,0,0,0,5,8,1,0,0,0,0,0,2,Auto,156843.26,120,1
CUST007386,21,NC,Associate,Self-Employed,2,Mortgage,71629.77,1599.97,0.268,129977.89,60037.52,0.0,0,0.268,63547.52,17823.16,0.0,534,1,5,4,84504.27,22.57,99.49,0,0,0,4,8,3,1,0,3,0,1,3,Medical,234539.1,36,0
CUST007387,72,IA,Bachelor,Employed,16,Own,81540.53,861.05,0.1267,86104.83,0,0.0,0,0.1267,85015.59,19280.24,139405.28,737,40,3,5,118195.6,58.06,98.95,0,0,0,4,6,1,0,0,0,0,0,5,Medical,130610.02,24,1
CUST007388,62,LA,High School,Part-Time,14,Rent,14391.38,36.03,0.03,3602.97,0,0.0,0,0.03,21275.56,1532.61,0.0,590,2,7,1,12934.44,46.62,68.34,1,0,0,3,3,2,0,0,1,0,0,3,Home Purchase,249754.57,360,0
CUST007389,30,MO,High School,Self-Employed,3,Mortgage,27895.33,2898.03,1,75588.13,428430.5,0.0,0,1.2467,40375.81,5728.17,0.0,681,2,3,2,21317.53,10.78,83.7,2,0,0,1,1,2,0,0,0,0,0,3,Medical,28889.07,36,1
CUST007390,59,OK,Master,Employed,29,Rent,85986.48,2574.83,0.3593,211398.76,0,30723.05,0,0.3593,2487.51,9137.26,0.0,614,23,8,0,59924.84,13.28,94.03,0,0,0,6,10,0,2,0,0,0,2,4,Personal,165778.91,360,0
CUST007391,60,MN,Bachelor,Retired,0,Rent,57484.59,708.11,0.1478,70810.73,0,0.0,0,0.1478,35923.93,2667.6,0.0,793,39,5,4,21389.43,25.87,83.67,0,0,0,3,6,4,0,0,0,0,0,4,Business,300052.82,60,1
CUST007392,45,NJ,Bachelor,Employed,22,Rent,65012.63,1352.91,0.2497,135290.72,0,0.0,0,0.2497,37802.88,14231.1,0.0,721,22,9,0,57055.47,47.26,88.66,0,0,0,6,6,3,0,0,0,0,0,0,Medical,459948.15,240,1
CUST007393,57,MN,Associate,Retired,0,Mortgage,38441.58,2448.69,0.7644,52335.42,315733.55,23111.36,0,0.7644,54049.92,6906.35,35542.79,751,31,7,3,25729.27,4.57,79.89,1,0,0,4,7,4,0,0,0,0,0,2,Business,463438.53,36,1
CUST007394,53,FL,High School,Employed,6,Rent,41028.87,291.67,0.0853,29167.15,0,0.0,0,0.0853,42442.03,5633.04,0.0,604,23,12,2,57299.03,28.95,88.52,1,0,0,1,5,4,0,0,3,1,1,2,Business,250426.16,24,0
CUST007395,74,IA,Bachelor,Employed,1,Rent,72890.27,2216.75,0.3649,154502.54,0,44781.91,0,0.3649,78156.87,34464.23,0.0,691,1,6,5,30381.27,48.78,91.17,0,0,0,5,9,4,0,0,0,0,0,3,Home Purchase,77310.69,180,0
CUST007396,63,NY,Bachelor,Employed,11,Mortgage,66508.17,3839.02,0.6927,223328.77,217346.37,34599.85,0,0.6927,21479.93,7694.54,144447.5,777,21,2,1,48901.92,13.11,95.63,0,0,0,0,4,1,0,0,0,0,0,2,Medical,289657.63,120,1
CUST007397,38,MI,Associate,Part-Time,1,Rent,23732.44,51.93,0.0263,5192.59,0,0.0,0,0.0263,9613.2,5672.58,27156.94,755,5,12,2,46689.8,25.79,78.87,0,0,0,2,6,4,0,0,0,0,0,0,Debt Consolidation,299387.94,24,1
CUST007398,50,OR,Associate,Employed,23,Rent,55276.25,161.02,0.035,16101.92,0,0.0,0,0.035,106751.21,26347.83,0.0,666,24,6,4,131452.63,33.79,79.03,0,0,0,1,1,4,0,0,2,0,0,1,Business,74808.73,60,0
CUST007399,75,CT,PhD,Employed,25,Mortgage,139010.49,2530.19,0.2184,61579.73,382878.02,0.0,0,0.2184,40231.91,18420.9,0.0,791,40,9,0,92628.92,48.99,78.39,2,0,0,1,5,3,0,0,0,0,0,4,Medical,490214.68,360,1
CUST007400,40,TX,High School,Employed,6,Own,39087.46,1251.64,0.3843,68863.32,0,37533.48,0,0.3843,69311.21,14214.93,94493.55,775,19,11,3,38658.88,21.27,97.82,0,0,0,2,2,2,0,1,0,0,1,2,Personal,462088.89,12,1
CUST007401,43,CO,Bachelor,Employed,25,Own,70699.4,203.98,0.0346,20397.62,0,0.0,20875.57,0.0346,110449.15,34292.7,268265.07,599,13,6,4,65931.28,62.07,93.66,0,0,0,6,6,3,0,1,0,0,1,5,Home Purchase,214938.14,12,0
CUST007402,37,NC,Bachelor,Self-Employed,15,Mortgage,122692.45,4852.09,0.4746,371144.36,228129.75,0.0,18886.45,0.4746,129818.02,42518.61,0.0,732,10,10,0,171452.87,24.27,91.8,0,0,0,4,6,3,0,0,0,0,0,0,Business,102559.58,180,1
CUST007403,73,OH,Bachelor,Unemployed,0,Rent,6073.23,371.81,0.7347,2850.75,0,22886.61,0,0.7346,2011.3,2592.53,7588.81,684,33,5,2,8066.44,26.31,77.84,2,1,0,0,3,2,0,0,0,0,0,1,Home Purchase,425296.51,240,1
CUST007404,66,GA,Bachelor,Part-Time,14,Mortgage,28430.07,1416.36,0.5978,1432.88,280406.36,0.0,0,0.5978,35108.09,7796.2,0.0,664,30,1,1,25859.34,15.11,69.79,3,1,0,6,7,0,0,0,0,0,0,2,Home Purchase,202348.84,360,1
CUST007405,57,AZ,Associate,Retired,0,Mortgage,28087.39,816.59,0.3489,16653.29,130010.83,0.0,0,0.3489,10889.85,5136.65,28507.25,686,39,10,6,28433.27,58.6,91.77,1,0,0,2,5,3,0,1,0,0,1,1,Business,80788.1,120,1
CUST007406,22,WI,Bachelor,Employed,0,Own,72325.2,8.53,0.0014,853.46,0,0.0,10914.69,0.0014,79773.02,5180.68,0.0,678,0,9,3,149339.17,52.44,87.07,1,0,0,2,6,0,0,0,0,0,0,3,Debt Consolidation,230510.99,240,1
CUST007407,32,OH,Associate,Part-Time,2,Rent,28633.12,872.14,0.3655,87214.09,0,0.0,0,0.3655,42957.9,11241.92,0.0,706,3,12,4,37004.01,34.54,90.04,1,0,0,4,4,3,0,0,0,0,0,1,Medical,288006.65,48,1
CUST007408,22,NJ,Master,Employed,3,Rent,80871.77,1228.2,0.1822,122819.92,0,0.0,67962.25,0.1822,8939.57,28952.16,277519.84,743,1,6,2,184332.3,9.78,98.46,0,0,0,6,8,4,0,0,0,0,0,4,Home Purchase,14448.37,180,1
CUST007409,62,IN,Bachelor,Self-Employed,15,Rent,158319.18,2342.48,0.1776,234247.79,0,0.0,0,0.1776,39522.41,50628.9,416127.19,812,25,2,1,134333.32,20.09,99.11,0,0,0,4,7,4,0,0,0,0,0,0,Debt Consolidation,260688.03,120,1
CUST007410,59,MN,Master,Employed,6,Rent,81210.26,1001.4,0.148,100139.84,0,0.0,0,0.148,154086.28,2378.51,0.0,712,30,9,6,33456.07,29.57,90.44,0,0,0,2,4,4,0,0,3,0,0,0,Personal,31764.91,120,1
CUST007411,24,KY,Bachelor,Employed,5,Mortgage,58978.81,2177.48,0.443,40453.08,285838.74,22917.21,28871.41,0.443,110034.42,28233.73,0.0,708,3,3,1,37960.48,11.26,86.35,0,0,0,5,8,4,0,0,0,0,0,1,Education,201250.54,180,1
CUST007412,43,GA,PhD,Self-Employed,25,Own,252547.88,2773.78,0.1318,227104.45,0,33515.72,42638.86,0.1318,215306.71,28153.97,948755.73,771,17,11,6,500000,15.27,85.98,1,0,0,2,4,2,0,0,0,0,0,5,Medical,374834.61,180,1
CUST007413,40,MD,Master,Employed,20,Mortgage,137784.65,2325.48,0.2025,87063.6,290969.51,0.0,55940.85,0.2025,185331.84,38257.79,0.0,637,0,4,2,317633.19,26.6,91.44,1,0,0,6,10,1,1,0,0,0,1,0,Business,8772.71,120,0
CUST007414,61,PA,High School,Employed,6,Own,47762.36,450.69,0.1132,36572.9,0,5663.75,0,0.1132,25141.49,21325.76,161946.42,627,21,7,1,44448.23,23.65,86.47,1,0,0,2,4,3,0,0,3,0,0,1,Debt Consolidation,235927.76,12,0
CUST007415,18,KY,Bachelor,Employed,0,Mortgage,86387.52,3958.42,0.5499,281456.74,202915.3,8618.19,60027.59,0.5499,16307.35,16398.12,0.0,710,0,1,3,88381.99,8.71,88.33,1,0,0,3,4,3,0,0,0,0,0,1,Personal,127095.51,180,1
CUST007416,35,OH,Bachelor,Retired,0,Mortgage,55671.73,1801.63,0.3883,118954.75,122416.71,0.0,43257.35,0.3883,37378.66,10352.4,183513.69,585,9,12,2,123235.47,53.21,87.94,1,0,0,1,4,3,0,0,3,0,0,0,Home Purchase,129974.92,36,1
CUST007417,36,CT,Bachelor,Unemployed,0,Rent,2654.77,18.45,0.0834,1845.15,0,0.0,64872.9,0.0834,2598.92,609.06,845.86,577,7,6,2,920.02,63.36,64.06,1,0,0,5,9,2,0,0,0,0,0,4,Personal,349489.2,36,1
CUST007418,58,NC,Master,Part-Time,3,Mortgage,54178.61,3145.46,0.6967,107120.77,283231.02,43873.3,0,0.6967,24525.01,17821.43,37685.02,753,24,12,4,60847.91,34.58,79.92,0,0,0,1,2,2,0,0,0,0,0,5,Business,109585.72,48,1
CUST007419,25,OK,PhD,Employed,5,Mortgage,141159.56,5746.06,0.4885,410016.72,329178.31,0.0,62963.72,0.4885,205006.2,54017.55,0.0,715,1,5,3,144217.35,15.21,99.44,0,0,0,5,5,1,0,0,0,0,0,3,Medical,132872.12,240,1
CUST007420,22,CO,Bachelor,Unemployed,0,Rent,3417.84,187.07,0.6568,18707.07,0,0.0,72566.04,0.6568,2331.96,1179.95,0.0,568,4,7,5,8076.74,37.32,57.89,0,0,0,5,5,4,0,0,0,0,0,1,Debt Consolidation,441227.12,24,0
CUST007421,43,SC,High School,Self-Employed,17,Rent,79866.62,1682.97,0.2529,105543.33,0,41835.83,0,0.2529,97746.84,34299.99,68640.01,606,15,1,5,30970.01,30.12,81.51,2,1,0,4,8,4,0,0,0,1,1,5,Personal,144685.87,180,0
CUST007422,62,NJ,Bachelor,Part-Time,4,Own,36767.94,1100.04,0.359,64185.53,0,30545.94,0,0.359,34280.12,17120.07,0.0,850,38,8,5,21319.56,8.6,93.31,0,0,0,2,4,0,0,0,0,0,0,3,Education,176070.16,60,1
CUST007423,19,AZ,Bachelor,Unemployed,0,Mortgage,325.39,912.0,1,13272.87,65041.06,30271.07,79216.59,5,1149.96,4.98,0.0,544,0,2,5,500,11.44,78.88,2,1,0,4,8,0,0,0,0,0,0,2,Debt Consolidation,122605.9,360,0
CUST007424,61,VA,High School,Self-Employed,24,Mortgage,33755.14,1955.97,0.6954,85738.61,219716.78,0.0,0,0.6954,49764.16,14241.52,6619.72,767,37,10,6,30530.6,52.37,98.07,0,0,0,2,5,3,0,0,0,0,0,2,Debt Consolidation,173920.09,24,0
CUST007425,32,NJ,Master,Retired,0,Own,62553.06,2287.94,0.4389,211463.49,0,11553.59,17158.76,0.4389,79978.6,17467.06,159681.15,507,2,2,4,35465.82,23.78,79.34,2,1,0,6,9,4,1,0,0,0,1,4,Auto,100849.46,240,0
CUST007426,24,AL,Master,Unemployed,0,Own,1920.84,719.93,1,7471.02,0,43014.65,2998.21,4.4976,2540.27,530.19,1919.28,617,1,9,2,4478.56,12.45,72.45,1,0,0,2,2,0,0,0,0,0,0,5,Home Purchase,85143.75,48,0
CUST007427,61,NC,High School,Employed,21,Own,34554.63,364.04,0.1264,15407.21,0,13997.89,0,0.1264,46393.71,14145.33,0.0,680,17,11,6,42748.66,42.37,96.01,0,0,0,5,9,0,0,0,2,0,0,1,Debt Consolidation,363437.71,180,1
CUST007428,75,CT,Bachelor,Employed,27,Rent,70903.49,1062.23,0.1798,106222.77,0,0.0,0,0.1798,67926.66,4222.21,265180.47,754,18,6,4,169789.46,58.63,85.04,0,0,0,3,5,2,0,0,0,0,0,1,Medical,206784.5,36,1
CUST007429,64,TN,Master,Retired,0,Mortgage,51160.46,661.99,0.1553,9049.15,114300.62,0.0,0,0.1553,28611.19,8004.47,0.0,801,30,2,3,118793.9,3.46,94.91,0,0,0,2,4,4,0,0,0,0,0,0,Education,360656.22,60,1
CUST007430,18,CA,Bachelor,Part-Time,0,Mortgage,31560.51,2772.22,1,55260.75,437590.68,2110.82,801.49,1.0541,10739.32,3114.09,67851.16,621,0,3,5,40818.27,35.49,64.99,0,0,0,0,1,4,0,0,0,0,0,4,Auto,483066.84,60,0
CUST007431,75,LA,Associate,Self-Employed,10,Mortgage,68304.13,2628.9,0.4619,229840.1,66099.42,0.0,0,0.4619,60191.14,22693.04,49429.99,710,27,1,6,36526.79,34.05,78.95,1,0,0,3,4,1,0,0,0,0,0,4,Personal,98737.79,48,1
CUST007432,60,MA,High School,Part-Time,17,Mortgage,16728.54,2563.06,1,29642.09,328527.84,41600.19,0,1.8386,8975.5,833.17,0.0,699,14,11,2,21424.2,21.25,84.85,0,0,0,5,8,4,0,0,0,0,0,3,Medical,435738.33,12,1
CUST007433,49,VA,PhD,Employed,18,Own,139723.44,1922.25,0.1651,192225.33,0,0.0,0,0.1651,27447.28,61511.76,428297.63,801,10,4,3,155226.0,9.2,85.29,0,0,0,1,5,1,0,0,0,0,0,5,Personal,495651.76,360,1
CUST007434,56,GA,Associate,Employed,33,Own,53740.95,1661.38,0.371,128003.54,0,25422.76,0,0.371,67734.55,22366.0,0.0,747,3,9,3,127026.18,34.84,92.03,0,0,0,3,5,1,0,0,0,0,0,4,Home Purchase,112409.76,180,1
CUST007435,34,IL,Bachelor,Employed,1,Mortgage,71910.2,2054.43,0.3428,17329.61,259860.66,38788.77,28353.48,0.3428,71323.9,2007.08,0.0,715,8,11,0,140623.36,34.59,79.69,1,0,0,3,6,1,0,0,0,0,0,3,Business,366658.36,36,0
